id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,coord1,coord2
1446,"La Roue","33A:A",true,false,false,6035,"2021-09-19 02:31:27","2021-09-19 06:00:22",846704.317633989499882,6526561.717262586578727
1479,"La Vuldy","72C:A",true,false,false,1803,"2021-09-19 02:31:27","2021-09-19 06:00:22",833685.216854610363953,6519075.979387019760907
1524,"Le Broteau","18B:A",true,false,false,1834,"2021-09-19 02:31:27","2021-09-19 06:00:22",842217.001696872408502,6511143.040769941173494
1747,"Les Places","73D:R,73E:R",true,false,false,6061,"2021-09-19 02:31:27","2021-09-19 06:00:22",831797.164861292461865,6515117.126567441038787
1752,"Les Provences","C19A:R",true,false,false,9670,"2021-09-19 02:31:27","2021-09-19 06:00:22",839417.643704541143961,6516665.74886311404407
1760,"Les Sapins","78B:A",false,false,false,6071,"2021-09-19 02:31:27","2021-09-19 06:00:22",838823.230022146715783,6509753.718964489176869
1763,"Les Sources - La Romaine","C14A:A,S15A:A",true,false,false,6074,"2021-09-19 02:31:27","2021-09-19 06:00:22",838581.428155840141699,6522760.882032606750727
1769,"St-Genis-les-O. Terres","72C:R",true,false,false,5166,"2021-09-19 02:31:27","2021-09-19 06:00:22",832574.790128013351932,6519347.420481186360121
1771,"Les Tilleuls","20A:R,22A:R",true,false,false,6079,"2021-09-19 02:31:27","2021-09-19 06:00:22",840075.39533924148418,6523634.699607764370739
1783,"Les Violettes","60A:R",false,false,false,2067,"2021-09-19 02:31:27","2021-09-19 06:00:22",845325.928258362808265,6509233.137402107939124
1803,"Longchamp","37A:R,C17A:R",true,false,false,2078,"2021-09-19 02:31:27","2021-09-19 06:00:22",846471.176515343249775,6521931.829334625042975
2053,"Louis Bouquet","20A:A,2A:A,71A:A,S10A:R",true,false,false,2252,"2021-09-19 02:31:27","2021-09-19 06:00:22",841266.363378144567832,6523647.802737388759851
47880,"Puces du Canal","37A:A,7A:A",false,false,false,11110,"2021-09-19 02:31:27","2021-09-19 06:00:25",847442.423151972237974,6522383.530966192483902
2111,"Nadaud - Vitriolerie","34A:A",true,false,false,9649,"2021-09-19 02:31:27","2021-09-19 06:00:22",842583.119872433599085,6517644.748466809280217
2213,"Part-Dieu Renaudel","25A:R,C13B:A,C7B:R,C9A:R,T36:R",true,false,false,9767,"2021-09-19 02:31:27","2021-09-19 06:00:22",844475.09142827289179,6519262.54933731071651
2619,"Rochetaillee","40A:A,70A:A",true,false,false,9909,"2021-09-19 02:31:27","2021-09-19 06:00:22",842410.649303442565724,6528655.412681116722524
2620,"Rochetaillee","40A:R,70A:R",true,false,false,9910,"2021-09-19 02:31:27","2021-09-19 06:00:22",842402.761717662448063,6528590.466874584555626
2653,"Fryd - Gerland","34A:R,64A:R",true,false,false,10092,"2021-09-19 02:31:27","2021-09-19 06:00:22",842890.96508327475749,6516174.09554479084909
2894,"Stade Boucaud","31A:R,43A:R",true,false,false,10928,"2021-09-19 02:31:27","2021-09-19 06:00:22",840464.349201918463223,6522006.443758623674512
2954,"Tassin Genetieres","72C:R",true,false,false,9991,"2021-09-19 02:31:27","2021-09-19 06:00:22",837741.010235251742415,6519224.917925936169922
3070,"Vaulx Pasteur","37A:R,57A:R",true,false,false,10894,"2021-09-19 02:31:27","2021-09-19 06:00:22",849970.47356747626327,6522481.155733419582248
3080,"Vaulx Place Boissier","37A:R,57A:R,C8A:A",false,false,false,11042,"2021-09-19 02:31:27","2021-09-19 06:00:22",849504.166653629858047,6522576.629564717411995
3111,"Vernaison La Rossignole","78B:A",true,false,false,2939,"2021-09-19 02:31:27","2021-09-19 06:00:22",840840.673601984512061,6506283.686748133972287
3118,"Veyrie","86A:A",true,false,false,2946,"2021-09-19 02:31:27","2021-09-19 06:00:22",833781.988089994294569,6525267.713987885974348
3197,"ZI Schweitzer - Meyzieu","67A:A",false,false,false,10998,"2021-09-19 02:31:27","2021-09-19 06:00:22",857665.199007475399412,6520492.306963694281876
3202,"ZI Schweitzer-Republique","67A:A",false,false,false,10999,"2021-09-19 02:31:27","2021-09-19 06:00:22",857446.882806317764334,6520038.133283616043627
3388,"Nicolas Sicard","C21A:A",true,false,false,3032,"2021-09-19 02:31:27","2021-09-19 06:00:22",839329.501991575001739,6518981.809780638664961
3498,"Lionel Terray","26A:R,C15A:R,C17A:R",true,false,false,3077,"2021-09-19 02:31:27","2021-09-19 06:00:22",847831.391707913018763,6515859.859352366998792
10081,"St-Irenee - Cx Blanche","46A:A,49A:A,C20D:A,C20E:A",true,false,false,3073,"2021-09-19 02:31:27","2021-09-19 06:00:22",840517.688525445293635,6518890.730332761071622
46639,"Fontaines Petit Moulin","40A:A,70A:A",false,false,false,5724,"2021-09-19 02:31:27","2021-09-19 06:00:24",843028.460242950124666,6527728.287536040879786
1072,"Grand Vire","52A:R,C3A:A,C8A:R",true,false,false,1497,"2021-09-19 02:31:27","2021-09-19 06:00:21",848936.042333265068009,6521663.282736330293119
1388,"La Foret","84A:R,R2A:R",true,false,false,5994,"2021-09-19 02:31:27","2021-09-19 06:00:22",840664.359969550278038,6531047.823968329466879
1618,"Les Balmones","21A:A",true,false,false,1915,"2021-09-19 02:31:27","2021-09-19 06:00:22",837538.157497089239769,6527075.023677805438638
1774,"Les Tours","66B:R",false,false,false,6080,"2021-09-19 02:31:27","2021-09-19 06:00:22",839545.688808687613346,6521718.552497261203825
1867,"Mairie du 5eme","46A:R,90B:A",true,false,false,2115,"2021-09-19 02:31:27","2021-09-19 06:00:22",839983.787823036196642,6519199.023597477003932
1924,"Marronniers","33A:A,70A:A,77A:A,77A:R,9B:A",true,false,false,2163,"2021-09-19 02:31:27","2021-09-19 06:00:22",844610.764822517405264,6525626.329942051321268
2685,"Sathonay Gare","33A:A,77A:A,77A:R",false,false,false,9771,"2021-09-19 02:31:27","2021-09-19 06:00:22",845554.081041168887168,6526242.818962914869189
2720,"Serin - Saint-Charles","C6C:R",true,false,false,10473,"2021-09-19 02:31:27","2021-09-19 06:00:22",840876.809587922762148,6521048.758970306254923
2776,"St Didier Ecoles","20A:R,22A:R,23A:R,84A:R",true,false,false,2698,"2021-09-19 02:31:27","2021-09-19 06:00:22",839622.262957471655682,6525189.852161701768637
2777,"St Didier Eglise","22A:A,23A:A,84A:A",true,false,false,2702,"2021-09-19 02:31:27","2021-09-19 06:00:22",839652.94878104608506,6524921.824395561590791
2806,"St Genis Mairie","88B:R,C10A:A",true,false,false,2736,"2021-09-19 02:31:27","2021-09-19 06:00:22",839650.4803889245959,6512572.726506969891489
2814,"St Germain Mairie","96A:A,96A:R",true,false,false,9911,"2021-09-19 02:31:27","2021-09-19 06:00:22",839822.016684723785147,6533126.260213231667876
2824,"Challemel Lacour Artill.","34A:R,64A:R",true,false,false,10093,"2021-09-19 02:31:27","2021-09-19 06:00:22",843357.665030244505033,6516120.102447361685336
2828,"St Just","66B:A,66B:R",true,false,false,10097,"2021-09-19 02:31:27","2021-09-19 06:00:22",841120.957214504480362,6519169.955916315317154
2829,"St Just","345A:A,345A:R,90B:R",true,false,false,10768,"2021-09-19 02:31:27","2021-09-19 06:00:22",841135.802391842706129,6519156.860520371235907
2835,"St Leonard","43A:A",true,false,false,2746,"2021-09-19 02:31:27","2021-09-19 06:00:22",842271.599245950113982,6529717.88477988075465
2854,"St-Pierre de Vaise","19A:R,45B:R,90B:A,90B:R",true,false,false,2754,"2021-09-19 02:31:27","2021-09-19 06:00:22",840495.794894901569933,6520901.666537318378687
2869,"St Priest Hôtel de Ville","C25B:A",true,false,false,6635,"2021-09-19 02:31:27","2021-09-19 06:00:22",850564.578402341343462,6512421.523384195752442
2896,"Stade de Parilly","C25B:A",true,false,false,2779,"2021-09-19 02:31:27","2021-09-19 06:00:22",847159.215674138627946,6514834.518183164298534
2899,"Stade des Peupliers","7A:R",true,false,false,2780,"2021-09-19 02:31:27","2021-09-19 06:00:22",847541.467031988198869,6521665.326727327890694
2902,"Stade Henri Cochet","33A:A,38B:A,S5A:A",true,false,false,2783,"2021-09-19 02:31:27","2021-09-19 06:00:22",842817.759953633300029,6523113.343122226186097
2907,"Stade Laurent Gerin","54A:R",false,false,false,2786,"2021-09-19 02:31:27","2021-09-19 06:00:22",847143.643820899305865,6512543.680940561927855
2937,"Tabagnon","72C:A",false,false,false,2806,"2021-09-19 02:31:27","2021-09-19 06:00:22",835539.674862325657159,6518967.224209848791361
2941,"Tache Velin","35A:R",false,false,false,2808,"2021-09-19 02:31:27","2021-09-19 06:00:22",845568.224470891640522,6514672.269911193288863
2949,"Tassin Deperet","72C:A",true,false,false,2815,"2021-09-19 02:31:27","2021-09-19 06:00:22",836861.94662570906803,6519133.773793344385922
2951,"Tassin Gare","5A:A,5A:R",true,false,false,2817,"2021-09-19 02:31:27","2021-09-19 06:00:22",836853.313355953549035,6519385.455917886458337
2953,"Tassin Genetieres","5A:A,5A:R,72C:A",true,false,false,10127,"2021-09-19 02:31:27","2021-09-19 06:00:22",837742.569567236001603,6519228.511428442783654
10017,"Francheville Bourg","C20D:A,C20E:A",true,false,false,3273,"2021-09-19 02:31:27","2021-09-19 06:00:22",837199.765332327107899,6516804.939224145375192
10033,"Z.I. Rocade Est","ZI5B:R",false,false,false,5405,"2021-09-19 02:31:27","2021-09-19 06:00:22",853818.764485966064967,6515685.761570739559829
10184,"Mermoz - Pinel","PL2A:A",true,false,false,11032,"2021-09-19 02:31:27","2021-09-19 06:00:22",846705.40644436061848,6516331.073794043622911
10229,"Chemin de Rivery","77A:A,77A:R",false,false,false,3344,"2021-09-19 02:31:27","2021-09-19 06:00:22",845251.480071107274853,6528132.79442741908133
266,"Bron Terraillon","24A:R,25A:R,52A:A",true,false,false,976,"2021-09-19 02:31:27","2021-09-19 06:00:21",849556.926983604440466,6518217.803902822546661
46710,"Valmy - Place Ferber","90B:A,90B:R",true,false,false,5894,"2021-09-19 02:31:27","2021-09-19 06:00:25",840286.02402594673913,6520948.079442280344665
46793,"Sathonay Castellane","9B:A,9B:R",true,false,false,6512,"2021-09-19 02:31:27","2021-09-19 06:00:25",845048.165721249300987,6526705.033034551888704
491,"Valpre","19A:A",true,false,false,1143,"2021-09-19 02:31:27","2021-09-19 06:00:21",838856.879617504659109,6521436.690360366366804
632,"Craponne Martin","73D:R,C24D:R",true,false,false,1251,"2021-09-19 02:31:27","2021-09-19 06:00:21",834402.42361804516986,6517884.899037889204919
925,"Fleurieu","40A:A,70A:A",true,false,false,1419,"2021-09-19 02:31:27","2021-09-19 06:00:21",842788.456341128679924,6530927.228432167321444
1087,"Grange Blanche","C13B:A,C26A:A,C26A:R",true,false,false,79,"2021-09-19 02:31:27","2021-09-19 06:00:21",846075.208702902309597,6517647.299590531736612
1089,"Grange Blanche","34A:A,34A:R",true,false,false,70,"2021-09-19 02:31:27","2021-09-19 06:00:21",846058.52340764994733,6517682.411263159476221
46807,"Le Joli Mai","73D:R,C24D:R",false,false,false,9694,"2021-09-19 02:31:27","2021-09-19 06:00:25",833629.44003079761751,6516918.94774376321584
46971,"Espace François Perraud","11B:A",false,false,false,6646,"2021-09-19 02:31:27","2021-09-19 06:00:25",836017.809698169468902,6513523.983509757556021
46972,"Espace François Perraud","11B:R",false,false,false,6647,"2021-09-19 02:31:27","2021-09-19 06:00:25",836017.767081939498894,6513518.988295254297554
47065,"Fee des Eaux","15F:R,18B:R",false,false,false,9950,"2021-09-19 02:31:27","2021-09-19 06:00:25",840354.239537008921616,6507217.850780992768705
47087,"Pont d'Oullins","17B:R,63A:R,C10A:R,C7B:R",true,false,false,8869,"2021-09-19 02:31:27","2021-09-19 06:00:25",840794.890675417613238,6514807.935281531885266
47102,"Aqueducs de Beaunant","11B:A,12B:A,14B:A",false,false,false,10658,"2021-09-19 02:31:27","2021-09-19 06:00:25",838452.877512860810384,6515427.282168786972761
47114,"Croix Paquet","S12A:A",false,false,false,10988,"2021-09-19 02:31:27","2021-09-19 06:00:25",842707.944973433041014,6520633.255000195465982
47197,"Limonest Maison Retraite","21A:A",true,false,false,9279,"2021-09-19 02:31:27","2021-09-19 06:00:25",837542.962823500973172,6528346.302102725952864
47203,"Les Ormes","20A:R,71A:R",true,false,false,9288,"2021-09-19 02:31:27","2021-09-19 06:00:25",841410.628969475626945,6524635.293034059926867
1296,"L'Aigas","72C:R,98G:R",true,false,false,5957,"2021-09-19 02:31:27","2021-09-19 06:00:22",835357.378741864580661,6520436.488958374597132
1312,"La Baticoliere","71A:R",true,false,false,5962,"2021-09-19 02:31:27","2021-09-19 06:00:22",842084.485673122107983,6525763.551224165596068
1447,"La Sablière","132:A,171:A,S8A:A,S8A:R",false,false,false,417,"2021-09-19 02:31:27","2021-09-19 06:00:22",848052.690816874033771,6524978.779677645303309
1478,"La Voute","20A:R,22A:R,23A:R,2A:R,71A:R,S11A:R",false,false,false,1800,"2021-09-19 02:31:27","2021-09-19 06:00:22",840477.221621206146665,6522140.325989944860339
1525,"Le Broteau","18B:R",true,false,false,1835,"2021-09-19 02:31:27","2021-09-19 06:00:22",842232.88403905229643,6511130.91564067080617
1939,"Rebufer","C15A:R",true,false,false,413,"2021-09-19 02:31:27","2021-09-19 06:00:22",848968.692060389090329,6516011.997133483178914
2838,"St-Martin","62A:A,62A:R,76A:A",true,false,false,2749,"2021-09-19 02:31:27","2021-09-19 06:00:22",851715.402324270107783,6513571.662165974266827
3001,"Triangle de Bron","52A:R",true,false,false,9914,"2021-09-19 02:31:27","2021-09-19 06:00:22",849953.158709758659825,6516040.361016736365855
3020,"Union Nautique","40A:A,40A:R",true,false,false,10666,"2021-09-19 02:31:27","2021-09-19 06:00:22",842764.124800215708092,6523692.472878660075366
3052,"Vaulx Berthelot","7A:A,7A:R",true,false,false,9915,"2021-09-19 02:31:27","2021-09-19 06:00:22",849312.760363633395173,6522825.347431613132358
3060,"Vaulx Lakanal","37A:A,37A:R",true,false,false,10357,"2021-09-19 02:31:27","2021-09-19 06:00:22",849098.129084837972187,6522626.727773025631905
3077,"Vaulx Pierre Frite","52A:A,C8A:R",true,false,false,2917,"2021-09-19 02:31:27","2021-09-19 06:00:22",850134.794435591436923,6521279.588891070336103
3084,"Vaulx Thibaude","52A:A,C8A:A",true,false,false,2923,"2021-09-19 02:31:27","2021-09-19 06:00:22",849926.549519489519298,6521706.773476304486394
3090,"Venissieux Le Charreard","35A:A,35A:R,ZI1A:A",true,false,false,2927,"2021-09-19 02:31:27","2021-09-19 06:00:22",847889.890086311032064,6512766.102667413651943
3101,"Venissieux St Exupery","35A:R,54A:R,87A:R,ZI1A:R",true,false,false,2930,"2021-09-19 02:31:27","2021-09-19 06:00:22",847411.218020028318278,6512755.206611019559205
3103,"Verdun - Victor Hugo","67A:A",true,false,false,2934,"2021-09-19 02:31:27","2021-09-19 06:00:22",855125.852947080158629,6521922.106708031147718
3104,"Verdun - Victor Hugo","67A:R,95A:A",true,false,false,2932,"2021-09-19 02:31:27","2021-09-19 06:00:22",855108.800677401479334,6521914.259515036828816
10036,"Chassieu Jean Perrin","76A:R,ZI5B:A",true,false,false,3282,"2021-09-19 02:31:27","2021-09-19 06:00:22",853297.311966211884283,6516412.610839650966227
10037,"Chassieu Jean Perrin","76A:A,ZI5B:R",true,false,false,3283,"2021-09-19 02:31:27","2021-09-19 06:00:22",853300.531147420289926,6516438.56035054475069
35234,"La Doua - Jussieu","PL1A:A",false,false,false,11033,"2021-09-19 02:31:27","2021-09-19 06:00:23",845787.62704438820947,6521957.085233170539141
46711,"Rillieux Nations","C5A:A",true,false,false,5916,"2021-09-19 02:31:27","2021-09-19 06:00:25",848060.620774321258068,6526322.674192165024579
621,"Gare et stade de Couzon","43A:A",true,false,false,1244,"2021-09-19 02:31:27","2021-09-19 06:00:21",842188.94486266898457,6529396.222534847445786
926,"Fleurieu","40A:R,70A:R",true,false,false,1420,"2021-09-19 02:31:27","2021-09-19 06:00:21",842783.369157761218958,6530911.81538984272629
1102,"Grange Rouge - Santy","C25B:A,T36:A",true,false,false,1512,"2021-09-19 02:31:27","2021-09-19 06:00:21",845740.441430283943191,6516353.307997799478471
1873,"Ctre Hospitalier Mt d'Or","43A:A",true,false,false,2117,"2021-09-19 02:31:27","2021-09-19 06:00:22",842379.677395189413801,6530621.252319271676242
1940,"Rebufer","C15A:A",true,false,false,412,"2021-09-19 02:31:27","2021-09-19 06:00:22",848988.835187531774864,6516030.808176659047604
1941,"Massard","28A:R",false,false,false,5435,"2021-09-19 02:31:27","2021-09-19 06:00:22",856999.056689950986765,6516269.373071719892323
1956,"Merlo","63A:A",true,false,false,2172,"2021-09-19 02:31:27","2021-09-19 06:00:22",838998.460928614251316,6514845.291689226403832
2878,"St Priest Les Roses","62A:A",false,false,false,2762,"2021-09-19 02:31:27","2021-09-19 06:00:22",850949.634123764000833,6511533.008948148228228
3119,"Viabert - Anatole France","C16A:A",true,false,false,2949,"2021-09-19 02:31:27","2021-09-19 06:00:22",845170.395566583611071,6520267.724899529479444
3120,"Viabert - Anatole France","27A:R,C16A:R",true,false,false,2948,"2021-09-19 02:31:27","2021-09-19 06:00:22",845199.274355060886592,6520256.487775903195143
3130,"Vieux Crepieux","132:R,171:R,C5A:R",true,false,false,10353,"2021-09-19 02:31:27","2021-09-19 06:00:22",845820.926724039600231,6524053.534850204363465
3168,"Yon Lug","15C:R,17B:R,18B:R",true,false,false,10419,"2021-09-19 02:31:27","2021-09-19 06:00:22",841583.531150633585639,6514064.880641078576446
3183,"Z.I. Lionel Terray","ZI2A:A",false,false,false,9916,"2021-09-19 02:31:27","2021-09-19 06:00:22",856961.450358423637226,6521102.559554415754974
3187,"Z.I. Meyzieu Jean Mace","ZI2A:A",false,false,false,10477,"2021-09-19 02:31:27","2021-09-19 06:00:22",856858.822413998073898,6520214.90739213488996
3203,"Z.I. Terray - De Lattre","ZI2A:A",false,false,false,9918,"2021-09-19 02:31:27","2021-09-19 06:00:22",857374.874176488257945,6521041.39768906775862
3206,"Zac des Marronniers","33A:A",true,false,false,3001,"2021-09-19 02:31:27","2021-09-19 06:00:22",845472.965748907299712,6525866.212872674688697
3281,"Linossier - Richan","S4A:A,S4A:R",true,false,false,10300,"2021-09-19 02:31:27","2021-09-19 06:00:22",842755.286833198508248,6521647.167256440035999
3282,"Place Cdt Arnaud","C13B:A,S4A:A,S4A:R",true,false,false,3019,"2021-09-19 02:31:27","2021-09-19 06:00:22",842534.87886080716271,6521694.011153587140143
3284,"Maurice Sceve","S4A:A,S4A:R",true,false,false,10301,"2021-09-19 02:31:27","2021-09-19 06:00:22",842725.053124489961192,6521382.658693644218147
3285,"Maison des Canuts","S4A:A,S4A:R",true,false,false,10302,"2021-09-19 02:31:27","2021-09-19 06:00:22",842468.229691784712486,6521385.352870710194111
3316,"Grand Chassagnon","93A:A",false,false,false,1489,"2021-09-19 02:31:27","2021-09-19 06:00:22",844987.157344044419006,6513083.648078279569745
3317,"Grand Chassagnon","93A:R",false,false,false,1486,"2021-09-19 02:31:27","2021-09-19 06:00:22",844983.195270456140861,6513087.678383459337056
