"id","nom","desserte","pmr","ascenseur","escalator","gid","last_update","last_update_fme"
1646,"Les Chenes","68B:A",false,false,false,1943,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1959,"Merlus","63A:A,63A:R",true,false,false,2174,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2318,"Pierre-Benite Centre","15C:A,18B:A,C7B:A",true,false,false,2421,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2686,"Sathonay Mairie","9B:A",true,false,false,2633,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2689,"Sathonay Mutualite","33A:R,9B:R",true,false,false,2637,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2947,"Tassin Combattants","86A:R",false,false,false,2812,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3123,"Vianney","89D:R",true,false,false,2951,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3410,"Z.I. Rillieux 8 mai 1945","ZI4A:A",false,false,false,3042,"2021-09-19 02:31:27","2021-09-19 06:00:22"
41760,"Jean Baptiste Perret","71A:R",true,false,false,4344,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41778,"Francheville Taffignon","C19A:A,C19A:R",true,false,false,1054,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43299,"Nelli","52A:R",true,false,false,4829,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43301,"C. Cial Sept Chemins","52A:R",true,false,false,4833,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43302,"Parilly Univ. Hippodrome","52A:A,52A:R",false,false,false,4819,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43636,"Beauregard","S9A:A",false,false,false,4867,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43880,"La Vosne","S14A:A",false,false,false,1798,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43881,"Torrieres","S14A:A",false,false,false,4904,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43936,"Vaulx - Marcel Cachin","37A:A,57A:A",false,false,false,4822,"2021-09-19 02:31:27","2021-09-19 06:00:24"
44598,"Bellecour A. Poncet","C10A:A,C10A:R",true,false,false,9812,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45271,"Grange Blanche","T5:A,T5:R",true,false,false,9138,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45279,"College Balzac","C16A:A",true,false,false,4944,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45280,"College Balzac","C16A:R",true,false,false,4943,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45359,"Clos des Coquilles","C20D:R,C20E:R",true,false,false,4946,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45423,"Parc activites des Lats","11B:R,2EX:R",true,false,false,4954,"2021-09-19 02:31:27","2021-09-19 06:00:24"
47404,"Carreau Brossolette","85A:A",true,false,false,9844,"2021-09-19 02:31:27","2021-09-19 06:00:25"
562,"Clos des Chassagnes","17B:R,8B:A",true,false,false,1207,"2021-09-19 02:31:27","2021-09-19 06:00:21"
832,"La Mulatiere Mairie","17B:A,8B:R",true,false,false,1370,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1077,"Grandclement","C11A:A",true,false,false,1500,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1108,"Greillon","19A:A,31A:A,40A:A,C14A:A",true,false,false,1516,"2021-09-19 02:31:27","2021-09-19 06:00:21"
45891,"Vaulx Lakanal","7A:R",true,false,false,2908,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45907,"Noisetiers","10D:A,10D:R,GE4A:A,GE4A:R",true,false,false,5045,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46102,"Joseph Moulin","C24E:A",true,false,false,3236,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46140,"Grigny Jean Moulin","80A:R",true,false,false,5126,"2021-09-19 02:31:27","2021-09-19 06:00:24"
1182,"Hopital Lyon Sud","17B:A,17B:R",true,false,false,1568,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1221,"Irigny Mairie","15C:R,15F:R",true,false,false,1585,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1510,"Laurent Bonnevay","57A:A,57A:R",true,false,false,229,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1512,"Laurent Bonnevay","67A:A,67A:R",true,false,false,5164,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1673,"Les Esses","C13B:R,C18A:R",true,false,false,1967,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1696,"Les Grillons","68B:A",false,false,false,1989,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1709,"Les Lauriers","97A:A,97A:R",false,false,false,1996,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1741,"Les Pepinieres","55B:R",true,false,false,6059,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1951,"Menival Centre","65B:R,C21A:A",true,false,false,2170,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2319,"Pierre-Benite Centre","15C:R,18B:R,C7B:R",true,false,false,2420,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2613,"Centre Culturel","S15A:A",false,false,false,2590,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2698,"Saxe - Bonnel","C9A:A",true,false,false,2641,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2702,"Saxe - Gambetta","C12A:R",true,false,false,199,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2759,"St-Alexandre","55B:A,C20D:A,C21A:A",true,false,false,2690,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2897,"Stade de Parilly","C25B:R",true,false,false,2778,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3124,"Victor Hugo","62A:A,87A:A",true,false,false,2954,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3125,"Victor Hugo","62A:R,87A:R",true,false,false,2953,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10018,"Francheville Bourg","C20D:R,C20E:R",true,false,false,3272,"2021-09-19 02:31:27","2021-09-19 06:00:22"
43945,"Cimetiere de St-Priest","30B:R",true,false,false,3091,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45852,"Parc Lyder","62A:A",true,false,false,3604,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45856,"Charlie Chaplin","62A:A",true,false,false,5036,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45870,"Lycee Colbert","T4A:R",true,false,false,753,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45889,"Vaulx Lamartine","7A:R",false,false,false,2909,"2021-09-19 02:31:27","2021-09-19 06:00:24"
529,"Hopital St Jean de Dieu","C12A:A",true,false,false,1172,"2021-09-19 02:31:27","2021-09-19 06:00:21"
658,"Curis la Planche","84A:A,R2A:A",true,false,false,1267,"2021-09-19 02:31:27","2021-09-19 06:00:21"
897,"Collège Plan du Loup","C19A:A",true,false,false,725,"2021-09-19 02:31:27","2021-09-19 06:00:21"
931,"Foch","27A:R,C4A:R",true,false,false,306,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1157,"Henriette","45B:R,65B:A",true,false,false,1548,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1190,"Hôtel de Ville L. Pradel","C13B:A,C14A:A,C3A:R,PL2A:A",false,false,false,113,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1476,"La Vosne","97A:A",false,false,false,1797,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1576,"Le Roule","17B:A,8B:R",true,false,false,1887,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1636,"Fort Vaise Les Carriers","90B:A",false,false,false,1934,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1742,"Les Pervenches","77A:A,77A:R",false,false,false,6060,"2021-09-19 02:31:27","2021-09-19 06:00:22"
